TemperatureSensor	0:4:ParameterValueQuestion,13:23:DeviceParameter	какая сейчас температура
TemperatureSensor	0:10:COMMAND,12:22:DeviceFeature,37:42:DeviceFeature,44:48:DeviceParameterValue,26:32:LOC	поддерживай температуру в комнате на уровне число
TemperatureSensor	0:5:COMMAND,7:14:IntensityQuantifier	сделай потеплее
TemperatureSensor	0:6:ParameterValueQuestion,15:22:DeviceFeature,27:31:LOC	сколько сейчас градусов на улице
TemperatureSensor	0:4:IntensityQuantifier	очень жарко
TemperatureSensor	0:4:CommandQuestion,14:24:DeviceParameterValue	какая сегодня температура
TemperatureSensor	0:4:DeviceFeature,6:15:DeviceFeature	карта температур
TemperatureSensor	0:5:COMMAND,7:15:CommandFeature,30:36:CommandFeature,22:28:IntensityQuantifier	закрой занавески если слишком холодно
TemperatureSensor	0:7:COMMAND,9:11:LOC,15:19:LOC	проветри зал и кухню
TemperatureSensor	40:45:COMMAND,47:55:DEVICE,5:6:LOC,8:12:LOC,14:19:Quantor,21:30:CommandParameterValue,32:38:CommandParameter	если на улице больше количество градуса включи отопление
TemperatureSensor	0:4:COMMAND,6:16:CommandFeature,20:26:LOC,38:42:CommandParameterValue	держи температуру в комнате на уровне число
TemperatureSensor	24:29:COMMAND,31:35:CommandFeature	если станет жарко тогда открой дверь
TemperatureSensor	22:27:COMMAND,29:32:CommandFeature	если будет холодно то закрой окно
TemperatureSensor	0:4:DeviceQuestion,13:23:DeviceFeature,28:32:LOC	какая сейчас температура на улице
TemperatureSensor	39:44:COMMAND,46:61:DEVICE,27:37:CommandParameter,21:25:CommandParameterValue,5:6:LOC,8:12:LOC	если на улице больше число температура включи электроотопление
TemperatureSensor	0:7:COMMAND,9:19:CommandParameter,32:40:CommandParameter,24:28:CommandParameterValue,45:49:CommandParameterValue	установи температура на число а влажность на число
TemperatureSensor	0:10:COMMAND,12:22:DeviceFeature,33:38:DeviceFeature,24:28:LOCCurrent,40:44:DeviceParameterValue	поддерживай температуру здесь на уровне число
TemperatureSensor	0:6:DeviceQuestion,17:18:DeviceParameter,20:24:LOC	сколько градусов на улице
TemperatureSensor	0:7:COMMAND,9:19:DeviceFeature,32:42:DeviceFeature,24:28:DeviceParameterValue,47:51:DeviceParameterValue	установи температуру на число и кислотность на число
TemperatureSensor	22:28:COMMAND,30:40:DEVICE,14:17:LOC,5:8:Actor,10:12:Action	если меня нет дома не включай кондиционер
TemperatureSensor	5:10:COMMAND,12:23:DEVICE,27:33:LOC	днем включи обогреватель в спальне
TemperatureSensor	11:13:IntensityQuantifier,15:19:CommandFeature,0:2:Actor	мне сейчас так жарко
TemperatureSensor	0:2:LOCCurrent,4:10:IntensityQuantifier,12:20:CommandFeature	тут слишком прохладно
TemperatureSensor	8:15:ParameterValueQuestion,20:24:LOC	сколько градусов на улице
TemperatureSensor	11:17:CommandFeature	как сейчас холодно
TemperatureSensor	22:27:COMMAND,14:20:CommandFeature,29:37:CommandFeature	если на улице холодно включи отопление
TemperatureSensor	0:2:ParameterValueQuestion,4:8:LOCCurrent,10:12:IntensityQuantifier,14:18:CommandFeature	что здесь так душно
TemperatureSensor	0:4:ParameterValueQuestion,14:19:CommandFeature	какая сегодня погода
TemperatureSensor	0:5:COMMAND,7:11:CommandFeature,13:22:CommandFeature,26:29:LOC	покажи карту температур в доме
TemperatureSensor	0:6:RequestQuestion,15:22:ParameterValueQuestion,27:31:LOC	сколько сейчас градусов на улице
TemperatureSensor	21:26:COMMAND,28:31:DeviceFeature	если станет жарко то открой окно
TemperatureSensor	0:7:COMMAND,9:19:CommandParameter,32:40:CommandParameter,24:28:CommandParameterValue,45:49:CommandParameterValue	установи температуру на число и влажность на число
TemperatureSensor	0:2:Actor,4:10:Action,12:17:DEVICE,19:29:DEVICE,31:35:LOCCurrent,37:41:DeviceState,43:44:DeviceState,46:50:DeviceState	мне кажется датчик температуры здесь вышел из строя
TemperatureSensor	0:6:Action,8:18:CommandFeature,20:31:FeatureState,33:39:FeatureState	помоему температура определяется неверно
TemperatureSensor	0:4:ParameterValueQuestion,13:23:DeviceParameter	какая сейчас температура
WindowRelay	23:28:COMMAND,30:33:DeviceFeature	если станет холодно то открой окно
WindowRelay	20:25:COMMAND,27:30:CommandFeature	если на улице жарко открой окно
WindowRelay	19:24:COMMAND,26:29:DeviceFeature	если будет холодно закрой окно
WindowRelay	0:5:COMMAND,7:10:DeviceFeature,15:19:LOC,24:25:CommandParameterValue,27:34:CommandParameter	открой окно на кухне на 30 градусов
WindowRelay		если будет жарко то закрой окно
WindowRelay	16:23:COMMAND,2:8:LOCCurrent,2:8:LOC	в комнате душно проветри
WindowRelay	23:28:COMMAND,30:33:CommandFeature	если станет холодно то закрой окно
WindowRelay	0:9:COMMAND,23:23:Actor,25:28:Action,33:37:LOC	проветрите сейчас пока я буду на кухне
WindowRelay	18:23:COMMAND,12:16:CommandFeature,25:28:CommandFeature	ежели будет жарко закрой окно
WindowRelay	19:24:COMMAND,11:17:CommandFeature,26:29:CommandFeature	если будет холодно закрой окно
WindowRelay	0:7:COMMAND,9:13:LOCCurrent,20:20:Actor,22:25:Action,29:34:LOC	проветри здесь пока я буду в ванной
WindowRelay	0:9:COMMAND,11:15:LOCCurrent,22:22:Actor,24:27:Action,31:37:LOC	проветрите здесь пока я буду в комнате
WindowRelay	22:27:COMMAND,11:17:CommandFeature,29:32:CommandFeature	если будет холодно то закрой окно
WindowRelay	0:7:COMMAND,9:11:LOC	проветри там
WindowRelay	0:4:COMMAND,6:9:CommandFeature	помой окна после дождя
WindowRelay	0:7:Command	проветри сейчас
WindowRelay	0:10:COMMAND	проветривай каждые число часа
WindowRelay	0:10:COMMAND	проветривай во время моего сна
WindowRelay	0:9:COMMAND,22:22:Actor,24:27:Action,32:36:LOC	проветрить здесь пока я буду на кухне
WindowRelay	0:6:COMMAND,8:11:DeviceFeature	закрыть окно если начался дождь
WindowRelay	0:10:COMMAND,12:20:CommandFeature,63:69:CommandFeature,71:80:CommandFeature,29:33:DeviceParameterValue,51:55:DeviceParameterValue	проветривай помещение каждые число минут в течение число минут избегая сквозняков
WindowRelay	0:7:COMMAND,9:11:CommandFeature,15:19:CommandFeature	проветри зал и кухню
WindowRelay	0:4:ParameterValueQuestion,28:36:CommandFeature,20:26:Action,6:14:Analytics,16:18:Analytics	когда последний раз снимали занавески
WindowRelay	0:9:COMMAND,11:17:LOC	проветрить комнату если содержание углекислого газа будет выше число
WindowRelay	16:23:COMMAND,2:8:LOCCurrent,2:8:LOC	в комнате душно проветри
CurtainsRelay	0:4:RequestQuestion,20:27:FeatureState,29:37:DeviceFeature,6:14:Analytics,16:18:Analytics	когда последний раз опускали занавески
CurtainsRelay		если за окном рассвет открой занавески
CurtainsRelay	0:7:COMMAND,9:14:DeviceFeature	откроешь жалюзи если слишком темно
CurtainsRelay		если за окном солнце закрой занавески
CurtainsRelay	0:7:COMMAND,9:14:DeviceFeature	откроешь жалюзи если слишком темно
CurtainsRelay	22:27:COMMAND,15:20:CommandFeature,29:33:CommandFeature,6:7:LOC,9:13:LOC	ежели за окном солнце открой шторы
CurtainsRelay	0:7:COMMAND,9:13:CommandFeature,28:32:CommandFeature,20:26:IntensityQuantifier,9:13:LOC,15:18:LOC	откроешь шторы если слишком темно
CurtainsRelay	23:28:COMMAND,15:21:CommandFeature,30:34:CommandFeature	если за дверью рассвет закрой шторы
CurtainsRelay	21:26:COMMAND,14:19:CommandFeature,28:32:CommandFeature,5:6:LOC,8:12:LOC	если за окном солнце открой шторы
CurtainsRelay	23:28:COMMAND,15:21:CommandFeature,30:34:CommandFeature,5:6:LOC,8:13:LOC	если за дверью рассвет открой шторы
CurtainsRelay	0:6:COMMAND,8:12:CommandFeature,27:32:CommandFeature,19:25:IntensityQuantifier,8:12:LOC,14:17:LOC	прикрой шторы если слишком светло
CurtainsRelay	21:26:COMMAND,28:36:CommandFeature,8:12:LOC	если за окном солнце открой занавески
CurtainsRelay	23:28:COMMAND,30:34:CommandFeature,12:16:LOC	допустим за окном небо закрой шторы
CurtainsRelay	0:7:COMMAND,9:17:CommandFeature,32:36:CommandFeature,24:30:IntensityQuantifier	откроешь занавески если слишком темно
CurtainsRelay	0:5:COMMAND,27:31:CommandFeature,19:25:IntensityQuantifier	открой жалюзи если слишком темно
CurtainsRelay	21:26:COMMAND,28:32:CommandFeature,8:12:LOC	если за окном солнце открой шторы
CurtainsRelay	0:4:ParameterValueQuestion,20:28:CommandFeature,30:34:CommandFeature	когда последний раз открывали шторы
CurtainsRelay	0:5:COMMAND,7:11:CommandFeature	закрой шторы в 9 вечера
CurtainsRelay	0:4:COMMAND,6:10:CommandFeature	убери шторы
CurtainsRelay	0:5:COMMAND,7:11:CommandFeature,26:30:CommandFeature,18:24:IntensityQuantifier,7:11:LOC,13:16:LOC	открой шторы если слишком темно
CurtainsRelay	0:5:COMMAND,7:11:CommandFeature	закрой шторы если слишком светло
CurtainsRelay		если за окном солнце закрой шторы
CurtainsRelay	0:5:COMMAND,7:11:CommandFeature	закрой шторы если солнечный свет попадает на экран компьютера и рабочий стол
CurtainsRelay	0:7:COMMAND,9:12:CommandFeature	занавесь окно
CurtainsRelay	0:5:COMMAND,7:12:CommandFeature	опусти жалюзи
CurtainsRelay	22:27:COMMAND,14:20:CommandFeature,29:33:CommandFeature	если за окном рассвет открой шторы
HeaterController	0:6:COMMAND,8:16:DeviceFeature,20:26:LOC	включай отопление в комнате
HeaterController	0:6:COMMAND,8:16:DeviceFeature,20:26:LOC	включай отопление в спальне
HeaterController	0:5:COMMAND	сделай похолоднее
HeaterController	0:6:COMMAND,8:12:CommandFeature	закрыть дверь если холодно
HeaterController	22:27:COMMAND,29:40:DEVICE	eсли на улице холодно включи обогреватель
HeaterController	22:27:COMMAND,0:4:LOC,6:12:IntensityQuantifier	здесь слишком холодно сделай потеплее
HeaterController	0:5:COMMAND,7:12:CommandFeature,17:20:Quantor,22:29:LOC	сделай теплее во всех комнатах
HeaterController	10:15:COMMAND,17:28:DEVICE,32:37:LOC,42:43:DeviceParameterValue,45:51:DeviceParameter	в 8 часов включи обогреватель в ванной на 23 градуса
HeaterController	0:9:COMMAND,11:21:DeviceParameter,26:27:DeviceParameterValue,29:35:DeviceParameterValue	установить температуру на 23 градуса
HeaterController	10:15:COMMAND,33:37:LOC,17:28:DEVICE	в 5 часов включи обогреватель на кухне
HeaterController	22:27:COMMAND,14:20:CommandFeature,29:35:DeviceFeature,8:12:LOC	если на улице холодно включи батарею
HeaterController	11:16:IntensityQuantifier,18:24:CommandFeature	разумеется совсем холодно
HeaterController	0:5:COMMAND,7:14:IntensityQuantifier,16:27:DEVICE	сделай потеплее обогреватель
HeaterController	0:5:RequestQuestion,7:11:LOC	почему здесь так холодно
HeaterController	14:18:CommandFeature,6:12:IntensityQuantifier,0:4:LOCCurrent	здесь слишком жарко
HeaterController	21:26:COMMAND,28:31:CommandFeature	за час до будильника закрой окно и включи обогреватель
HeaterController	8:13:COMMAND,15:26:DEVICE,31:35:LOC,40:44:DeviceParameterValue	в время включи обогреватель на кухне на число
HeaterController	0:4:LOC,6:12:IntensityQuantifier	здесь слишком холодно
HeaterController	0:5:COMMAND,12:22:CommandFeature,43:46:FeatureState,48:51:FeatureState	сообщи если температура в гараже опустится ниже нуля
HeaterController	36:42:COMMAND,44:52:DEVICE,5:6:LOC,8:12:LOC,14:19:Quantor,21:25:CommandParameterValue,27:34:CommandParameter	eсли на улице больше число градусов отключи отопление
HeaterController	8:14:COMMAND,16:18:Actor,20:30:CommandFeature,34:40:LOC,2:6:DeviceParameterValue	в время отправь мне температуру в спальне
HeaterController	10:16:COMMAND,0:8:DEVICE	отопление включай за два часа до прихода отключай при выходе
HeaterController	0:6:COMMAND,8:19:DEVICE	выключи обогреватель
HeaterController	0:9:COMMAND,11:21:DeviceParameter,29:35:DeviceParameter,23:27:DeviceParameterValue	установить температуру число градуса в ночное время когда я буду спать
HeaterController	4:10:CommandFeature,0:2:Actor	мне холодно
HeaterController	0:5:COMMAND,7:12:CommandFeature	сделай теплее
AudioSystem	0:6:IntensityQuantifier	слишком громко
AudioSystem	0:6:COMMAND,8:19:DEVICE	включай аудиосистему если я возвращаюсь домой
AudioSystem	0:6:COMMAND,8:12:CommandFeature,19:19:Actor,21:24:Action	отключи песню если я лягу
AudioSystem	0:6:COMMAND,28:34:COMMAND,8:15:DeviceFeature,20:24:LOC,38:44:LOC	выключи динамики на кухне и отключи в спальне
AudioSystem	0:5:COMMAND,7:12:IntensityQuantifier	сделай громче
AudioSystem	0:6:COMMAND,8:15:CommandFeature,20:24:LOC,30:36:LOC	выключи динамики на кухне и в спальне
AudioSystem	0:4:IntensityQuantifier	очень тихо
AudioSystem	0:6:COMMAND,8:11:CommandFeature,16:18:DeviceParameterValue,20:25:DeviceFeature	увеличь звук на три пункта
AudioSystem	0:5:Request,7:17:DeviceFeature,35:39:DeviceFeature,19:23:IntensityQuantifier,25:33:Analytics	назови исполнителя самой частотной песни
AudioSystem	0:6:COMMAND,8:16:DeviceParameterValue	увеличь громкость чтобы не мешал стук
AudioSystem	0:7:COMMAND,9:13:CommandFeature	пропусти песню
AudioSystem	0:5:COMMAND,7:18:DEVICE	включи аудиосистему когда я приду домой
AudioSystem	0:7:COMMAND,9:13:DeviceParameter,17:19:DeviceFeature,21:29:DeviceFeature	добавить песню в мою коллекцию
AudioSystem	0:5:COMMAND,7:19:DEVICE	включи стереосистему если я приду домой
AudioSystem	0:6:COMMAND,8:19:DEVICE	выключи аудиосистему когда я возвращаюсь домой
AudioSystem	0:2:DeviceFeature,4:10:DeviceFeature,12:16:DeviceFeature	мои любимые песни
AudioSystem	0:4:DeviceFeature,6:10:DeviceFeature	текст песни
AudioSystem	0:2:DeviceFeature,4:10:DeviceFeature,12:17:DeviceFeature	мой любимый альбом
AudioSystem	0:6:COMMAND,8:13:CommandFeature,21:21:Actor,23:32:Action	включай музыку когда я просыпаюсь
AudioSystem	0:5:COMMAND,7:18:DEVICE,25:25:Actor,27:31:Action,33:37:LOC	включи аудиосистему если я приду домой
AudioSystem	0:6:COMMAND,8:14:CommandFeature,31:33:CommandFeature	увеличь частоту чтобы не мешал шум
AudioSystem	0:6:COMMAND,8:12:CommandFeature,20:20:Actor,22:25:Action	выключи песню когда я усну
AudioSystem	0:6:COMMAND,8:12:CommandFeature,20:20:Actor,22:25:Action	отключи песню когда я лягу
AudioSystem	13:19:COMMAND,5:5:Actor,7:11:Action,28:32:DeviceParameterValue	если я засну разбуди меня в число
AudioSystem	0:6:COMMAND,28:33:COMMAND,8:15:CommandFeature,17:18:LOC,20:24:LOC,38:38:LOC,40:46:LOC	выключи динамики на кухне и включи их в спальне
AudioSystem	0:6:COMMAND,8:13:CommandFeature,21:21:Actor,23:26:Action	отключу музыку когда я усну
AudioSystem	0:5:COMMAND,7:13:CommandFeature,17:19:Actor,21:29:DeviceFeature	добавь мелодию в мою коллекцию
AudioSystem	0:6:COMMAND,8:14:CommandFeature,31:33:CommandFeature	увеличь частоту чтобы не мешал шум
AudioSystem	0:5:COMMAND,7:12:CommandFeature	включи музыку в 5 вечера
AudioSystem	0:6:COMMAND,8:11:CommandFeature,16:18:DeviceParameterValue,20:25:DeviceFeature	увеличь звук на три пункта
AudioSystem	0:4:COMMAND,6:18:DEVICE,25:25:Actor,27:31:Action,33:37:LOC	ставь стереосистему если я приду домой
AudioSystem	0:5:Request,7:11:IntensityQuantifier,13:18:Analytics,20:24:CommandFeature	назови самую частую песню
AudioSystem	0:6:COMMAND,8:12:CommandFeature,20:20:Actor,22:26:Action	отключи песню когда я засну
AudioSystem	20:27:COMMAND,29:33:COMMAND,35:38:CommandFeature,42:47:Action	если будет дождь то сообщить взять зонт с уходом
AudioSystem	0:7:COMMAND,9:16:CommandFeature,24:24:Actor,26:30:Action	прочитай передачи тогда я засну
AudioSystem	0:7:COMMAND,9:16:CommandFeature,23:23:Actor,25:29:Action	прочитай передачи если я засну
AudioSystem	0:7:COMMAND,9:13:CommandFeature,21:29:CommandFeature	добавляй песню в мою коллекцию
AudioSystem	0:6:COMMAND,8:13:CommandFeature,20:20:Actor,22:25:Action	отключи музыку если я лягу
AudioSystem	0:8:COMMAND,10:18:CommandFeature	увеличьте громкость чтобы не мешал стук
